IDENTITY,AMOUNT,%,TOKEN TO RECEIVE
0xd2b94759ac8ca709f88256bee02d1016a791e784,286,0.007709518289888671,7.7095182898886705
0x67594bd9007727c2a362ee1b62074df8605e6542,360,0.009704288756503221,9.704288756503221
0x5bfada009e84e1278c8fafdbddbeaa886dc0e99e,188,0.005067795239507238,5.067795239507237
0xa92dcb15afa7849b169dd6a43b594facff446c87,111,0.0029921556999218265,2.9921556999218266
0x6a20fbd3b3bf1bb6bcd5b05ae079ba01a4ab9de7,305,0.008221689085370784,8.221689085370784
0x9765d60c1599475312884e299d01a503e33151c6,517,0.013936436908644904,13.936436908644904
0xaa4e2498b440c591aa44eb01eb35e48dcdd87d72,21,0.0005660835107960213,0.5660835107960213
0xf50941cbc73ab1a40e33dd1c4446aa8648933ecb,9370,0.25258107124565327,252.58107124565328
0xa14b2b515832059d6a9e9b30fcf826bf44593aba,583,0.015715556514003828,15.715556514003827
0x1a525316cac104f2170ea4365ed0a1e231eef3c4,1920,0.05175620670135051,51.756206701350514
0x750fa2f8fa8fb7f5427acffa7bcf5e1791cb68ab,174,0.00469040623230989,4.690406232309891
0x88dabdd38fa638ba601fdbdc5dd22c791f9b4f0f,24,0.0006469525837668814,0.6469525837668814
0xa5d9f4ccb981604d375908ef7c4e380f63ee4eb4,1210,0.03261719276491361,32.61719276491361
0x8aad942da28c42d50e723966852a769fba4a3f02,481,0.012966008032994582,12.966008032994582
0xa38b20592b4712ce5113236c1e23dfbe8121acd9,196,0.005283446100762865,5.283446100762865
0x690dd93dc7b39ed23365fb0f611ea25857082bf5,2,5.391271531390678e-05,0.05391271531390678
0x247a2b749ff19eda4a048950f6417a7b72a93fd4,119,0.0032078065611774536,3.2078065611774536
0xd722403a91010f8ac13c5490cde4ee263131aad0,201,0.005418227889047632,5.418227889047632
0x461fe4db91419925dc2a8948ec2ec2dcee7488d5,10,0.00026956357656953393,0.26956357656953395
0xe6e41159b037d9b38498d7081e01f52e8ed0394d,400,0.010782543062781357,10.782543062781357
0xdaa14a0cc6d2083743a971ab7ef8aa310a3a8de8,7,0.00018869450359867374,0.18869450359867374
0xc5514ef2e63f0c63d03a58c1a76dadfea0a50529,246,0.006631263983610534,6.631263983610534
0x60011cc330ca2910eeb77947d0362005ae8883d2,652,0.017575545192333612,17.575545192333614
0x5017da65296f1a6eaca6c5d9db2b4a916041c1a5,491,0.013235571609564116,13.235571609564117
0xaaa4f975ea8786372e7733629c1a1131953a3314,996,0.026848532226325578,26.848532226325577
0x85f4871205daa497cbdefacd8f9187fac6d4416,141,0.0038008464296304285,3.8008464296304285
0x3f890734ffa8580885e46f2684db2847b513047b,1043,0.02811548103620239,28.11548103620239
0xd01add23f0004116518e060431e270d75aac979d,32,0.0008626034450225085,0.8626034450225085
0x18206c5b5c1f0716df08f4e253364813533a41e4,50,0.0013478178828476696,1.3478178828476697
0xaa7374809c6f01273312c49f7df82d88042db2ad,16,0.00043130172251125426,0.43130172251125426
0x97f3d97d8439125594c77fa4c1841344f0460219,31,0.0008356470873655551,0.8356470873655552
0x4b1eb63806f3466e02421f195d7e9ec86385e52e,143,0.0038547591449443353,3.8547591449443352
0xbfe68bbc4ee8823cacd2533f4d8c73e949da7669,61,0.0016443378170741569,1.644337817074157
0x4a9642be9ab7a9b3512a72eaccf1340f01b301ce,261,0.007035609348464835,7.035609348464835
0x424258ae7ba3141ec984cd3cb54a71c3d2acefa5,491,0.013235571609564116,13.235571609564117
0xc04c89a722bfd94e5b0145358c749e0c7334d62e,154,0.004151279079170823,4.1512790791708225
0x307a3725c3ab56f564a01b153a38c08067a75860,1296,0.0349354395234116,34.935439523411596
0xf52b53366d1a87177df0457840bc240d7744be45,79,0.002129552254899318,2.129552254899318
0x4b5da05af8b43d00822c8d5738145027e90bcd0f,173,0.004663449874652937,4.663449874652937
