IDENTITY,AMOUNT,%,TOKEN TO RECEIVE
0x4825960148cfd1c8947fe3dd8982bba8db4e50b4,129,0.013783523880756491,13.78352388075649
0x780a6d5849b5401879070d4804a86bebba5f602a,127,0.0135698258360936,13.5698258360936
0x89a57587423c49b60cfbeb62662b572c3bb6643d,122,0.013035580724436372,13.035580724436372
0xf8019ecf965ffcbe787ba2535468b5cd3a889ad7,126,0.013462976813762155,13.462976813762154
0x490248facf56a44ba24f787e941f4ead1f953ed5,136,0.01453146703707661,14.53146703707661
0x6da5bb19076f24fbd35b0a3140a2d7f3f875d3bc,121,0.012928731702104925,12.928731702104924
0x50418466891d30b26c97f021b4320973499946be,132,0.014104070947750827,14.104070947750827
0x4c92f72730e0ad0e1b449723c861963ed0ce192,123,0.013142429746767817,13.142429746767817
0x891989b9028157c03fe7f835eee75fe8ee360c40,127,0.0135698258360936,13.5698258360936
0xd3d494019fc221d13d5ff808138b67fd61698797,119,0.012715033657442034,12.715033657442033
0x7d1c3c281302b158b8b863ffb52df6647c6a3466,123,0.013142429746767817,13.142429746767817
0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,124,0.013249278769099263,13.249278769099263
0x9f5c24dd67003036b699560829e8a243bedbd087,119,0.012715033657442034,12.715033657442033
0x1c561da1f2f664ac7ae1061e746ac6da3134c377,117,0.012501335612779142,12.501335612779142
0xeccebe7f80e1d88e49d20c9fec99d7dc90413707,138,0.014745165081739502,14.745165081739502
0xb260d2f07e355159077e8ce0db294c58f936a743,121,0.012928731702104925,12.928731702104924
0xc789975bd7e303f81fc9b9b313c6248ebe1c7476,120,0.01282188267977348,12.82188267977348
0x34a37276dc528533e07c91c6e78348625be875af,125,0.013356127791430708,13.356127791430708
0x3f4d2fe6715df4b2e6253734245386f3b9f4d033,122,0.013035580724436372,13.035580724436372
0xa4629d3f36ad982b5da28ce5a7c32e00c87836d,133,0.014210919970082274,14.210919970082275
0x23a0c2c7c36c93248c35cfcef86ac3f8543c4507,121,0.012928731702104925,12.928731702104924
0x816068c8cace204462dd2f44e0cf321730b07ebd,135,0.014424618014745165,14.424618014745166
0x9dd2255973359d17cd19f7aba45dd9da4ca337a7,114,0.012180788545784806,12.180788545784806
0x77e221124d7f2fbf7544a15b109efb3e95b8ea22,127,0.0135698258360936,13.5698258360936
0xacf0aa93dd5d5cf493a97d65e0cd032f952b158c,127,0.0135698258360936,13.5698258360936
0x6e57c2d32bb2fc05945028771e2672c6233f1c2b,121,0.012928731702104925,12.928731702104924
0x6cfc731e016f277c534123307cce4769f5aa01e9,112,0.011967090501121914,11.967090501121914
0x5ce7c68df4fed7b387a556cb3eec07e8af4dbbf6,124,0.013249278769099263,13.249278769099263
0xc8e6803d7c2bc9a8181e58f9ed0e507178d3b141,122,0.013035580724436372,13.035580724436372
0xd32ea15366816a2e67e45afc8b72269ddc371647,136,0.01453146703707661,14.53146703707661
0x2d556b8f54e2bd8a1ae6408fc4af30b51b430f3a,129,0.013783523880756491,13.78352388075649
0x12e010b799222427ec597c8baea29fdafab11b30,126,0.013462976813762155,13.462976813762154
0xed883e9e15292933e606fa7850a299549f672ddd,126,0.013462976813762155,13.462976813762154
0xbbbd7d76f9ab06a7d280fb98b5e8c493f46b8546,114,0.012180788545784806,12.180788545784806
0xf7b7109ba892fdabccd87c7eb6a879b6c9342ad3,124,0.013249278769099263,13.249278769099263
0xa9916506f1d2e48da17deaa5eefb79d68744151,136,0.01453146703707661,14.53146703707661
0xa0dc5061d3731a32d83eb5f7f9c3d96644f060dd,128,0.013676674858425046,13.676674858425047
