ID,DATE,TO,FROM,REASON,SERVER,CHANNEL,QUANT_1,QUANT_1_ID,QUANT_1_DUPLICATE_ID,QUANT_1_DISMISSED,QUANT_2,QUANT_2_ID,QUANT_2_DUPLICATE_ID,QUANT_2_DISMISSED,QUANT_3,QUANT_3_ID,QUANT_3_DUPLICATE_ID,QUANT_3_DISMISSED,AVG QUANT,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
1011,01/01/2021-00:00:00,0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,0xd32ea15366816a2e67e45afc8b72269ddc371647,mock reason text,mock server,mock channel,21,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,0,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,21,0xf220b4f804a722734a19bb371ec295eb44247baa,,,14,,,,14
1012,01/01/2021-00:00:00,0x85e8794ed089d10073adcb6746cd73fbb7bcb827,0x14f09a57cde5ef16ca64ef267c85562d537fd6db,mock reason text,mock server,mock channel,13,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,13,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,13,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,13,,,,13
1013,01/01/2021-00:00:00,0xf426e6a909b7f772446dc9c56ebdd6085c54c9e1,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,mock reason text,mock server,mock channel,13,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,13,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,0,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,8,,,,8
1014,01/01/2021-00:00:00,0x97a3103d4c71c36f0d73927b31df5f34d8552a39,0x8190f755f19b92b9972969db3467cb61e085e01,mock reason text,mock server,mock channel,13,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,13,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,13,0xf220b4f804a722734a19bb371ec295eb44247baa,,,13,,,,13
1015,01/01/2021-00:00:00,0xaf2c59e3e0412612f65ab9017f55e079b949c0d9,0x5aa5aaf56ab93f3269fddd352ba9c25461ba4dde,mock reason text,mock server,mock channel,21,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,21,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,0,0x8190f755f19b92b9972969db3467cb61e085e01,,,14,,,,14
1016,01/01/2021-00:00:00,0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,0xa0dc5061d3731a32d83eb5f7f9c3d96644f060dd,mock reason text,mock server,mock channel,0,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,144,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,144,0xf220b4f804a722734a19bb371ec295eb44247baa,,,96,,,,96
1017,01/01/2021-00:00:00,0xb3c4409ee4e3539636087dbf7e75f1e879ad490e,0xad6090ba112c595c5db85a1e380ba95e17a2da7f,mock reason text,mock server,mock channel,13,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,0,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,0,0x8190f755f19b92b9972969db3467cb61e085e01,,,4,,,,4
1018,01/01/2021-00:00:00,0x69c208fc03293e547226e098e8256f3604c77abd,0x50418466891d30b26c97f021b4320973499946be,mock reason text,mock server,mock channel,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,0,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,0,,,,0
1019,01/01/2021-00:00:00,0x8190f755f19b92b9972969db3467cb61e085e01,0x76a9c786b64a04b4878a41de6f2fae7f6ccacb68,mock reason text,mock server,mock channel,144,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,144,0xf220b4f804a722734a19bb371ec295eb44247baa,,,144,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,144,,,,144
1020,01/01/2021-00:00:00,0x687988c3ce6c037dfe54ac1fb05f5b0713f871de,0xf62672216a5128189cf34b077fde24e44b790890,mock reason text,mock server,mock channel,144,0x8190f755f19b92b9972969db3467cb61e085e01,,,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,13,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,100,,,,100
1021,01/01/2021-00:00:00,0xbb582a06cdefa893f631b0af9802374ebfd166cf,0xead3ee3c8556fdb8201ddddcb33a568cb06b5f41,mock reason text,mock server,mock channel,0,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,0,0xf220b4f804a722734a19bb371ec295eb44247baa,,,21,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,7,,,,7
1022,01/01/2021-00:00:00,0x85e8794ed089d10073adcb6746cd73fbb7bcb827,0x69c208fc03293e547226e098e8256f3604c77abd,mock reason text,mock server,mock channel,13,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,13,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,21,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,15,,,,15
1023,01/01/2021-00:00:00,0xd1e99dd242e2805573759a089c443dec1daea5b1,0x34a37276dc528533e07c91c6e78348625be875af,mock reason text,mock server,mock channel,21,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,144,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,21,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,62,,,,62
1024,01/01/2021-00:00:00,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,0xeeddbd7fce05c54f64dca513b4d8969c58708cd7,mock reason text,mock server,mock channel,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,0,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,0,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,0,,,,0
1025,01/01/2021-00:00:00,0x639257126479ab55ce56534d8f7b77c6ac5525f5,0xc789975bd7e303f81fc9b9b313c6248ebe1c7476,mock reason text,mock server,mock channel,55,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,13,0x8190f755f19b92b9972969db3467cb61e085e01,,,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,70,,,,70
1026,01/01/2021-00:00:00,0xaf2c59e3e0412612f65ab9017f55e079b949c0d9,0xad6090ba112c595c5db85a1e380ba95e17a2da7f,mock reason text,mock server,mock channel,55,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,55,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,55,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,55,,,,55
1027,01/01/2021-00:00:00,0x8190f755f19b92b9972969db3467cb61e085e01,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,mock reason text,mock server,mock channel,55,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,21,0xf220b4f804a722734a19bb371ec295eb44247baa,,,144,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,73,,,,73
1028,01/01/2021-00:00:00,0xd32ea15366816a2e67e45afc8b72269ddc371647,0x4c92f72730e0ad0e1b449723c861963ed0ce192,mock reason text,mock server,mock channel,144,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,55,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,144,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,114,,,,114
1029,01/01/2021-00:00:00,0x3b379d9324c060f7747da8a404bda68b0cfa903b,0x1e6ecee2dd4e27fa71b92d6c84ba45f46f4a52a1,mock reason text,mock server,mock channel,55,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,21,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,43,,,,43
1030,01/01/2021-00:00:00,0xacf0aa93dd5d5cf493a97d65e0cd032f952b158c,0xf426e6a909b7f772446dc9c56ebdd6085c54c9e1,mock reason text,mock server,mock channel,13,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,55,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,55,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,41,,,,41
1031,01/01/2021-00:00:00,0xbb582a06cdefa893f631b0af9802374ebfd166cf,0x7bc061eafb845936da5499c07de813d68d31aa55,mock reason text,mock server,mock channel,144,0x8190f755f19b92b9972969db3467cb61e085e01,,,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,114,,,,114
1032,01/01/2021-00:00:00,0xf8019ecf965ffcbe787ba2535468b5cd3a889ad7,0x11889e337e0a4443f5b48aa7465f40431a1d7bb1,mock reason text,mock server,mock channel,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,144,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,21,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,55,,,,55
1033,01/01/2021-00:00:00,0x8436eebb5ceddc46b63c3658d278b92456e77230,0xbe82445faf06a3d8e1f19ee36f5e8122384516ec,mock reason text,mock server,mock channel,13,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,13,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,13,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,13,,,,13
1034,01/01/2021-00:00:00,0x687988c3ce6c037dfe54ac1fb05f5b0713f871de,0x5066c94b1a41535e66388be30fe72995ab4511a8,mock reason text,mock server,mock channel,21,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,21,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,13,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,18,,,,18
1035,01/01/2021-00:00:00,0x11a8ddee56f831b55840e6e04bd50a3ba60c0c1c,0x4c8c645c62946c69f38ae3ad22312e78d836e8ef,mock reason text,mock server,mock channel,13,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,13,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,144,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,56,,,,56
1036,01/01/2021-00:00:00,0x6aec18c5931a3f357138de06d70b31c5c3439e08,0x97a3103d4c71c36f0d73927b31df5f34d8552a39,mock reason text,mock server,mock channel,0,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,0,0xf220b4f804a722734a19bb371ec295eb44247baa,,,0,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,0,,,,0
1037,01/01/2021-00:00:00,0xf426e6a909b7f772446dc9c56ebdd6085c54c9e1,0xf426e6a909b7f772446dc9c56ebdd6085c54c9e1,mock reason text,mock server,mock channel,55,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,13,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,55,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,41,,,,41
1038,01/01/2021-00:00:00,0xd32ea15366816a2e67e45afc8b72269ddc371647,0xaf2130512b79f5d53a74df39410583076cb6ecd0,mock reason text,mock server,mock channel,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,0,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,48,,,,48
1039,01/01/2021-00:00:00,0x69c208fc03293e547226e098e8256f3604c77abd,0xce96bd696d7c6d81a79191f654c88c40391a9c2f,mock reason text,mock server,mock channel,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,66,,,,66
1040,01/01/2021-00:00:00,0xb260d2f07e355159077e8ce0db294c58f936a743,0x4825960148cfd1c8947fe3dd8982bba8db4e50b4,mock reason text,mock server,mock channel,55,0xf220b4f804a722734a19bb371ec295eb44247baa,,,55,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,55,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,55,,,,55
1041,01/01/2021-00:00:00,0x3c88ceac161408c6d865e78e4231510f9bce95ea,0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,mock reason text,mock server,mock channel,21,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,21,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,21,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,21,,,,21
1042,01/01/2021-00:00:00,0xad34682f38b911bab5b00a90bb4fab5d196de366,0xcdc5e773c5bf4656987b0211772361a7da3a6ba8,mock reason text,mock server,mock channel,21,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,21,0xf220b4f804a722734a19bb371ec295eb44247baa,,,21,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,21,,,,21
1043,01/01/2021-00:00:00,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,0xdbfce664b08a87c0785318cd77a525d511bdad70,mock reason text,mock server,mock channel,0,0xf220b4f804a722734a19bb371ec295eb44247baa,,,21,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,0,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,7,,,,7
1044,01/01/2021-00:00:00,0xbd1c1c66a5c00e66b0eac426d56fdc1a10429a58,0xbb582a06cdefa893f631b0af9802374ebfd166cf,mock reason text,mock server,mock channel,144,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,55,0x8190f755f19b92b9972969db3467cb61e085e01,,,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,66,,,,66
1045,01/01/2021-00:00:00,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,0xeeddbd7fce05c54f64dca513b4d8969c58708cd7,mock reason text,mock server,mock channel,55,0x8190f755f19b92b9972969db3467cb61e085e01,,,21,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,43,,,,43
1046,01/01/2021-00:00:00,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,0x18d8de0a76504286f02e962ccd02c6b1effdbd96,mock reason text,mock server,mock channel,0,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,13,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,55,0x8190f755f19b92b9972969db3467cb61e085e01,,,22,,,,22
1047,01/01/2021-00:00:00,0xd3d494019fc221d13d5ff808138b67fd61698797,0xeeddbd7fce05c54f64dca513b4d8969c58708cd7,mock reason text,mock server,mock channel,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,0,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,0,,,,0
1048,01/01/2021-00:00:00,0x375e865d2c77e29b7cfd052a593f31557f0f9244,0x77e221124d7f2fbf7544a15b109efb3e95b8ea22,mock reason text,mock server,mock channel,55,0xf220b4f804a722734a19bb371ec295eb44247baa,,,55,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,55,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,55,,,,55
1049,01/01/2021-00:00:00,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,0xc9455dbe262f08eb5c3a21c1570b2c70b3bc3890,mock reason text,mock server,mock channel,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,0,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,0,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,0,,,,0
1050,01/01/2021-00:00:00,0xd1e99dd242e2805573759a089c443dec1daea5b1,0x5ce7c68df4fed7b387a556cb3eec07e8af4dbbf6,mock reason text,mock server,mock channel,21,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,21,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,13,0xf220b4f804a722734a19bb371ec295eb44247baa,,,18,,,,18
1051,01/01/2021-00:00:00,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,0xf7b7109ba892fdabccd87c7eb6a879b6c9342ad3,mock reason text,mock server,mock channel,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,55,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,36,,,,36
1052,01/01/2021-00:00:00,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,0x7fe83b52aded78358102b96d950d80175d3cb7b2,mock reason text,mock server,mock channel,13,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,144,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,13,0xf220b4f804a722734a19bb371ec295eb44247baa,,,56,,,,56
1053,01/01/2021-00:00:00,0x23a0c2c7c36c93248c35cfcef86ac3f8543c4507,0x639257126479ab55ce56534d8f7b77c6ac5525f5,mock reason text,mock server,mock channel,55,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,13,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,55,0xf220b4f804a722734a19bb371ec295eb44247baa,,,41,,,,41
1054,01/01/2021-00:00:00,0xbb582a06cdefa893f631b0af9802374ebfd166cf,0xe4950557035c2aae063afc7f5a0aa177568b20dc,mock reason text,mock server,mock channel,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,144,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,13,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,100,,,,100
1055,01/01/2021-00:00:00,0x780a6d5849b5401879070d4804a86bebba5f602a,0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,mock reason text,mock server,mock channel,144,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,0,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,21,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,55,,,,55
1056,01/01/2021-00:00:00,0x7d1c3c281302b158b8b863ffb52df6647c6a3466,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,mock reason text,mock server,mock channel,55,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,55,0x8190f755f19b92b9972969db3467cb61e085e01,,,55,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,55,,,,55
1057,01/01/2021-00:00:00,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,0xf7b7109ba892fdabccd87c7eb6a879b6c9342ad3,mock reason text,mock server,mock channel,0,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,21,0x8190f755f19b92b9972969db3467cb61e085e01,,,0,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,7,,,,7
1058,01/01/2021-00:00:00,0xd1e99dd242e2805573759a089c443dec1daea5b1,0x10c0f3a7cc663819d04eeadf83a43948a100a918,mock reason text,mock server,mock channel,144,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,21,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,144,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,103,,,,103
1059,01/01/2021-00:00:00,0x6cfc731e016f277c534123307cce4769f5aa01e9,0x541342aab3ffc5e39a56dd81fd6b686a9720b1d3,mock reason text,mock server,mock channel,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,144,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,144,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,144,,,,144
1060,01/01/2021-00:00:00,0x794b8a0ad09f32eda92a15e839b54b7d845dd090,0x65423c4f7aafd19d780f510e71a593d949360cfa,mock reason text,mock server,mock channel,55,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,144,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,0,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,66,,10,substraction comment,56
1061,01/01/2021-00:00:00,0x891989b9028157c03fe7f835eee75fe8ee360c40,0xb260d2f07e355159077e8ce0db294c58f936a743,mock reason text,mock server,mock channel,144,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,0,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,144,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,96,,,,96
1062,01/01/2021-00:00:00,0x4c8c645c62946c69f38ae3ad22312e78d836e8ef,0x4f0be959e740578a1fbcb6ebc66e96588efa17c0,mock reason text,mock server,mock channel,13,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,21,0x8190f755f19b92b9972969db3467cb61e085e01,,,13,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,15,,,,15
1063,01/01/2021-00:00:00,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,0xdbfce664b08a87c0785318cd77a525d511bdad70,mock reason text,mock server,mock channel,21,0xf220b4f804a722734a19bb371ec295eb44247baa,,,55,0x3b379d9324c060f7747da8a404bda68b0cfa903b,,,21,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,32,,,,32
1064,01/01/2021-00:00:00,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,0xf8019ecf965ffcbe787ba2535468b5cd3a889ad7,mock reason text,mock server,mock channel,13,0x8190f755f19b92b9972969db3467cb61e085e01,,,13,0xceb890dd5a986ad773afc90cf991f13bc1b4ce85,,,13,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,13,,,,13
1065,01/01/2021-00:00:00,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,0xa0dc5061d3731a32d83eb5f7f9c3d96644f060dd,mock reason text,mock server,mock channel,144,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,144,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,144,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,144,,,,144
1066,01/01/2021-00:00:00,0x9aeba3ec3c807e818de8f501d18b4f91c2f40552,0xaf2c59e3e0412612f65ab9017f55e079b949c0d9,mock reason text,mock server,mock channel,21,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,21,0x88d969e37d253e19de9ba23bb37d8aa1b52fefaf,,,55,0xf220b4f804a722734a19bb371ec295eb44247baa,,,32,,,,32
1067,01/01/2021-00:00:00,0x3b379d9324c060f7747da8a404bda68b0cfa903b,0x77e221124d7f2fbf7544a15b109efb3e95b8ea22,mock reason text,mock server,mock channel,21,0xea1dbacddc77f8718a71944abb2371c8fbaa66b3,,,13,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,,,55,0xbb582a06cdefa893f631b0af9802374ebfd166cf,,,29,,,,29
1068,01/01/2021-00:00:00,0x780a6d5849b5401879070d4804a86bebba5f602a,0x95627df5a10f6be7403648acb49ca8ed79881dd,mock reason text,mock server,mock channel,13,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,13,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,13,0x8190f755f19b92b9972969db3467cb61e085e01,,,13,,,,13
1069,01/01/2021-00:00:00,0x5fb312a4ec6fae646fc681ab27af1f7060bb93dc,0x8f1885f438afb1501dca5e633a52f1d4cfa5a519,mock reason text,mock server,mock channel,144,0x6427194e30407858fc47fb0b6c4cc7bca11bef8d,,,0,0x7df5875cd8cc580223e4ae9ab28391ea6fdd3562,,,21,0x8190f755f19b92b9972969db3467cb61e085e01,,,55,,,,55
